lab	url	taxa	award	notes	donors-array	lot_id	source	status	dbxrefs-array	accession	age_units	product_id	collections-array	date_obtained-date	disease_terms-array	biosample_term	lower_bound_age-number	starting_amount-number	upper_bound_age-number	submitter_comment	starting_amount_units	nih_institutional_certification
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM244ZZZ	year	GR000245	ENCODE	10/4/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1686
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM245ZZZ	year	GR000246	ENCODE	10/5/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1687
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM246ZZZ	year	GR000247	ENCODE	10/6/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1688
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM247ZZZ	year	GR000248	ENCODE	10/7/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1689
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM248ZZZ	year	GR000249	ENCODE	10/8/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1690
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM249ZZZ	year	GR000250	ENCODE	10/9/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1691
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM250ZZZ	year	GR000251	ENCODE	10/10/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1692
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM251ZZZ	year	GR000252	ENCODE	10/11/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1693
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM252ZZZ	year	GR000253	ENCODE	10/12/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1694
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM253ZZZ	year	GR000254	ENCODE	10/13/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1695
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM254ZZZ	year	GR000255	ENCODE	10/14/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1696
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM255ZZZ	year	GR000256	ENCODE	10/15/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1697
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM256ZZZ	year	GR000257	ENCODE	10/16/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1698
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM257ZZZ	year	GR000258	ENCODE	10/17/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1699
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM258ZZZ	year	GR000259	ENCODE	10/18/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1700
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM259ZZZ	year	GR000260	ENCODE	10/19/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1701
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM260ZZZ	year	GR000261	ENCODE	10/20/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1702
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM261ZZZ	year	GR000262	ENCODE	10/21/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1703
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM262ZZZ	year	GR000263	ENCODE	10/22/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1704
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM263ZZZ	year	GR000264	ENCODE	10/23/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1705
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM264ZZZ	year	GR000265	ENCODE	10/24/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1706
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM265ZZZ	year	GR000266	ENCODE	10/25/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1707
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM266ZZZ	year	GR000267	ENCODE	10/26/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1708
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM267ZZZ	year	GR000268	ENCODE	10/27/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1709
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM268ZZZ	year	GR000269	ENCODE	10/28/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1710
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM269ZZZ	year	GR000270	ENCODE	10/29/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1711
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM270ZZZ	year	GR000271	ENCODE	10/30/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1712
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM271ZZZ	year	GR000272	ENCODE	10/31/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1713
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM272ZZZ	year	GR000273	ENCODE	11/1/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1714
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM273ZZZ	year	GR000274	ENCODE	11/2/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1715
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM274ZZZ	year	GR000275	ENCODE	11/3/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1716
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM275ZZZ	year	GR000276	ENCODE	11/4/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1717
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM276ZZZ	year	GR000277	ENCODE	11/5/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1718
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM277ZZZ	year	GR000278	ENCODE	11/6/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1719
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM278ZZZ	year	GR000279	ENCODE	11/7/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1720
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM279ZZZ	year	GR000280	ENCODE	11/8/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1721
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM280ZZZ	year	GR000281	ENCODE	11/9/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1722
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM281ZZZ	year	GR000282	ENCODE	11/10/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1723
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM282ZZZ	year	GR000283	ENCODE	11/11/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1724
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM283ZZZ	year	GR000284	ENCODE	11/12/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1725
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM284ZZZ	year	GR000285	ENCODE	11/13/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1726
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM285ZZZ	year	GR000286	ENCODE	11/14/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1727
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM286ZZZ	year	GR000287	ENCODE	11/15/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1728
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM287ZZZ	year	GR000288	ENCODE	11/16/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1729
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM288ZZZ	year	GR000289	ENCODE	11/17/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1730
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM289ZZZ	year	GR000290	ENCODE	11/18/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1731
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM290ZZZ	year	GR000291	ENCODE	11/19/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1732
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM291ZZZ	year	GR000292	ENCODE	11/20/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1733
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM292ZZZ	year	GR000293	ENCODE	11/21/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1734
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM293ZZZ	year	GR000294	ENCODE	11/22/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1735
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM294ZZZ	year	GR000295	ENCODE	11/23/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1736
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM295ZZZ	year	GR000296	ENCODE	11/24/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1737
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM296ZZZ	year	GR000297	ENCODE	11/25/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1738
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM297ZZZ	year	GR000298	ENCODE	11/26/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1739
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM298ZZZ	year	GR000299	ENCODE	11/27/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1740
/labs/j-michael-cherry/	https://www.genome.gov/Funded-Programs-Projects/Impact-of-Genomic-Variation-on-Function-Consortium	Homo sapiens	/awards/HG012012/	This is a note.	/human-donors/IGVFDO645ZWY/	R00001	/labs/j-michael-cherry/	released	GEO:SAMN1	IGVFSM299ZZZ	year	GR000300	ENCODE	11/28/22	/phenotype-terms/DOID_7148/	/sample-terms/EFO_0002067	40	5	40	The submitter had very little to say.	mg	NICHD1741
